,SEG
177977,-408150016
177978,42500096
177979,24428544
177980,23325596784
177981,528551936
177982,294076416
177983,10547200
177984,-475136
177985,-4014080
177986,89686016
177987,-4931584
177988,3092480
177989,-34095104
177990,-1744896
177991,-120774656
177992,-34340864
177993,-342458368
177994,-71753728
177995,-259588096
177996,-43311104
177997,475451392
177998,-29921280
177999,-76070912
178000,12820480
178001,-518094848
178002,-23150592
178003,393154560
178004,-52977664
178005,4300800
178006,41500672
178007,-14323712
178008,-660434944
178009,-361406464
178010,-299016192
178011,5328896
178012,660430848
178013,700878848
178014,-401211392
178015,-491319296
178016,-241246208
178017,-292958208
178018,394985472
178019,-217657344
178020,-22966382592
178021,-11538432
178022,227905536
178023,780677120
178024,23328157696
178025,384589824
178026,158064640
178027,20480
178028,1155072
178029,1159168
178030,1294336
178031,1290240
178032,155648
178033,151552
178034,16384
178035,16384
178036,16384
178037,16384
178038,16384
178039,16384
178040,16384
178041,16384
178042,16384
178043,16384
178044,16384
178045,16384
178046,-201220096
178047,-201207808
178048,-201191424
178049,-201142272
178050,102400
178051,90112
178052,81920
178053,45056
178054,-8335360
178055,-8335360
178056,-8335360
178057,-8343552
178058,40960
178059,49152
178060,65536
178061,69632
178062,212992
178063,208896
178064,184320
178065,176128
178066,20480
178067,16384
178068,16384
178069,16384
178070,16384
178071,16384
178072,24576
178073,128802816
178074,207822848
178075,-311296
178076,30617600
178077,-71413760
178078,999424
178079,81920
178080,-22716416
178081,-21942272
178082,163840
178083,209244160
178084,200798208
178085,165597184
178086,-173301760
178087,-173568000
178088,-208896000
178089,-193032192
178090,-5410816
178091,192602112
178092,36302848
178093,215166976
178094,183181312
178095,-25317376
178096,-36171776
178097,-10522624
178098,-10948608
178099,6443008
178100,-24576
178101,-7004160
178102,-194486272
178103,-477880320
178104,202256384
178105,-474300416
178106,-268386304
178107,299282432
178108,-171577344
178109,298954752
178110,469127168
178111,3796992
178112,186765312
178113,5259264
178114,8192
178115,-4165632
178116,-181817344
178117,-35606528
178118,-172859392
178119,40960
178120,173211648
178121,208777216
178122,-212992
178123,5640192
178124,-172888064
178125,16384
178126,-30810112
178127,176041984
178128,49152
178129,-74469376
178130,203612160
178131,-212090880
178132,-301862912
178133,-403021824
178134,2326528
178135,203333632
178136,366292992
178137,268779520
178138,-479543296
178139,-471908352
178140,64630784
178141,208621568
178142,52674560
178143,477401088
178144,54149120
178145,4096
178146,424718336
178147,12288
178148,-10096640
178149,401408
178150,-208773120
178151,-208764928
178152,-209014784
178153,-209010688
178154,209195008
178155,208486400
178156,206938112
178157,211873792
178158,-3239936
178159,851968
178160,5902336
178161,-84230144
178162,-145338368
178163,-209195008
178164,-74268672
178165,8425472
178166,142479360
178167,170299392
178168,-13185024
178169,-233246720
178170,-542289920
178171,-509648896
178172,-464695296
178173,-242155520
178174,23367680
178175,-241319936
178176,-241319936
178177,-241319936
178178,231665664
178179,496353280
178180,496353280
178181,496353280
178182,-442368
178183,-442368
178184,-442368
178185,-15151104
178186,-14692352
178187,-14692352
178188,-14692352
178189,-458752
178190,-458752
178191,-458752
178192,-458752
178193,6111232
178194,6111232
178195,6111232
178196,6111232
178197,-231194624
178198,-231194624
178199,-231194624
178200,-231194624
178201,225034240
178202,225034240
178203,225034240
178204,225034240
178205,131072
178206,131072
178207,131072
178208,131072
178209,20168704
178210,20168704
178211,20168704
178212,20168704
178213,32768
178214,36864
178215,36864
178216,36864
178217,20480
178218,20480
178219,1593344
178220,1593344
178221,115118080
178222,115429376
178223,108199936
178224,77922304
178225,-35618816
178226,-27869184
178227,178524160
178228,49152
178229,36179968
178230,-8159232
178231,-6270976
178232,8003584
178233,-671744
178234,-315785216
178235,-518406144
178236,-45056
178237,233472
178238,351993856
178239,346517504
178240,200720384
178241,173920256
178242,187117568
178243,-30720000
178244,-208666624
178245,-209559552
178246,-21389312
178247,8122368
178248,208703488
178249,20402176
178250,-201752576
178251,-8151040
178252,-178098176
178253,-20418560
178254,35860480
178255,81920
178256,-30580736
178257,30556160
178258,-5259264
178259,8056832
178260,36065280
178261,-30842880
178262,5455872
178263,-8232960
178264,282624
178265,30511104
178266,-5783552
178267,30859264
178268,-115961856
178269,-109805568
178270,-16384
178271,-30834688
178272,87502848
178273,282247168
178274,5820416
178275,30527488
178276,102400
178277,-468602880
178278,-36151296
178279,278528
178280,-8298496
178281,273854464
178282,-131072
178283,-339968
178284,30466048
178285,22327296
178286,-69632
178287,-30445568
178288,413696
178289,-30572544
178290,30519296
178291,8273920
178292,-30793728
178293,8224768
178294,-30498816
178295,-8351744
178296,8122368
178297,22708224
178298,53248
178299,8335360
178300,-273858560
178301,-372736
178302,8073216
178303,-8359936
178304,265744384
178305,-30449664
178306,-7884800
178307,360448
178308,-268517376
178309,-228405248
178310,-221184
178311,-268746752
178312,276611072
178313,-37343232
178314,-265830400
178315,2772992
178316,-20480
178317,-2740224
178318,4096
178319,-98304
178320,-276582400
178321,-24576
178322,-2629632
178323,69632
178324,2621440
178325,53248
178326,2600960
178327,-20480
178328,-2584576
178329,2592768
178330,45056
178331,40960
178332,2654208
178333,73728
178334,12288
178335,-110592
178336,4096
178337,-2678784
178338,-53248
178339,-4096
178340,32768
178341,2703360
178342,16384
178343,65536
178344,-2711552
178345,-77824
178346,118784
178347,16384
178348,2699264
178349,36864
178350,-57458688
178351,-22854332416
178352,-6696960
178353,-22854291456
178354,245407744
178355,22798528512
178356,-22847537152
178357,-12288
178358,-23042347008
178359,-22798704640
178360,22796832768
178361,22810988544
178362,22798921728
178363,22798671872
178364,1974272
178365,-22810857472
178366,-8704000
178367,527446016
178368,530300928
178369,23322796032
178370,553418752
178371,-83099648
178372,-306044928
178373,16584704
178374,-4116480
178375,96661504
178376,316346368
178377,0
178378,0
178379,0
178380,0
178381,0
178382,0
178383,0
178384,0
178385,0
178386,0
178387,0
178388,0
178389,0
178390,0
178391,0
178392,0
178393,0
178394,0
178395,0
178396,0
178397,0
178398,0
178399,0
178400,0
178401,0
178402,0
178403,0
178404,0
178405,0
178406,0
178407,0
178408,0
178409,0
178410,0
178411,0
178412,0
178413,0
178414,0
178415,0
178416,0
178417,0
178418,0
178419,0
178420,0
178421,0
178422,0
178423,0
178424,0
178425,0
178426,-430899200
178427,-80416768
178428,-46927872
178429,-59858944
178430,-57344
178431,-310689792
178432,36651008
178433,-19152896
178434,382066688
178435,316456960
178436,-477630464
178437,60866560
178438,38481920
178439,-359366656
178440,355545088
178441,10760192
178442,-81678336
178443,249982976
178444,-302686208
178445,-377094144
178446,614400
178447,3215360
178448,341172224
178449,377786368
178450,-78016512
178451,167444480
178452,85471232
178453,-23332712448
178454,166113280
178455,10039296
178456,5079040
178457,23330615296
178458,-5394432
178459,-5058560
178460,-3956736
178461,1515520
178462,1507328
178463,1138688
178464,765952
178465,1138688
178466,1134592
178467,1503232
178468,774144
178469,397312
178470,-7430144
178471,-7798784
178472,-7802880
178473,-7802880
178474,188416
178475,188416
178476,454656
178477,458752
178478,22212608
178479,-438272
178480,-704512
178481,835584
178482,-21082112
178483,1576960
178484,1585152
178485,61440
178486,610304
178487,606208
178488,1806336
178489,1785856
178490,1241088
178491,1241088
178492,-7524352
178493,-7524352
178494,-7524352
178495,-7061504
178496,499712
178497,729088
178498,720896
178499,6598656
178500,6598656
178501,6483968
178502,4423680
178503,-1900544
178504,-1900544
178505,737280
178506,2797568
178507,2895872
178508,2895872
178509,-8212480
178510,-8097792
178511,-6881280
178512,-6860800
178513,167936
178514,57344
178515,98304
178516,212992
178517,1544192
178518,1671168
178519,385024
178520,245760
178521,245760
178522,118784
178523,-68702208
178524,-68702208
178525,-68702208
178526,-68698112
178527,53248
178528,-3563520
178529,-11776000
178530,-9732096
178531,-79212544
178532,-88502272
178533,-80277504
178534,-81887232
178535,-19636224
178536,-5795840
178537,-10403840
178538,-22237184
178539,-30617600
178540,179429376
178541,185532416
178542,197160960
178543,212877312
178544,-5382144
178545,-6234112
178546,-5636096
178547,-5664768
178548,2187264
178549,1560576
178550,741376
178551,1019904
178552,458752
178553,630784
178554,643072
178555,389120
178556,-7426048
178557,-7454720
178558,-7155712
178559,14508032
178560,22384640
178561,22220800
178562,-765952
178563,-20942848
178564,-20918272
178565,-20467712
178566,3416064
178567,-5738496
178568,-5246976
178569,774144
178570,-442368
178571,7176192
178572,6606848
178573,-1896448
178574,851968
178575,-7446528
178576,-7290880
178577,-5263360
178578,-8101888
178579,176128
178580,1400832
178581,1396736
178582,1540096
178583,1490944
178584,126976
178585,143360
178586,86016
178587,204800
178588,184320
178589,-68329472
178590,-72056832
178591,-75554816
178592,-75481088
178593,-11902976
178594,-6148096
178595,-2703360
178596,-2052096
178597,-61313024
178598,-70115328
178599,-69541888
178600,-88993792
178601,-24805376
178602,-22626304
178603,-34660352
178604,-31535104
178605,180928512
178606,177754112
178607,190382080
178608,206090240
178609,-4853760
178610,3182592
178611,1990656
178612,1933312
178613,417792
178614,356352
178615,-6619136
178616,-11091968
178617,-10952704
178618,-10776576
178619,249856
178620,7589888
178621,-827392
178622,249856
178623,-3805184
178624,-6385664
178625,1966080
178626,528384
178627,-73850880
178628,-94294016
178629,-148021248
178630,-160374784
178631,-91275264
178632,107216896
178633,147091456
178634,158326784
178635,165363712
178636,-85192704
178637,-150568960
178638,-66519040
178639,-78340096
178640,-124329984
178641,171565056
178642,78200832
178643,83017728
178644,194891776
178645,-20439040
178646,-9777152
178647,-73269248
178648,-159076352
178649,-561152
178650,-166559744
178651,78372864
178652,164220928
178653,10723328
178654,169238528
178655,-708608
178656,-174604288
178657,4530176
178658,794624
178659,-9031680
178660,169197568
178661,-14815232
178662,-79003648
178663,6832128
178664,757760
178665,27881472
178666,81510400
178667,2699264
178668,4390912
178669,-19267584
178670,-2613248
178671,-9932800
178672,7118848
178673,-88690688
178674,-145129472
178675,7294976
178676,-3903488
178677,-87044096
178678,151506944
178679,3313664
178680,-8298496
178681,171008000
178682,-11599872
178683,-4263936
178684,61440
178685,-200732672
178686,8159232
178687,430080
178688,9912320
178689,196886528
178690,-6164480
178691,-81936384
178692,-1744896
178693,10899456
178694,-1269760
178695,85143552
178696,3260416
178697,-839680
178698,4354048
178699,-3604480
178700,-6721536
178701,-424497152
178702,-3555328
178703,-1916928
178704,-35446784
178705,266670080
178706,-115081216
178707,21000192
178708,-163971072
178709,150556672
178710,12800000
178711,-26841088
178712,199237632
178713,1605632
178714,112488448
178715,1630208
178716,-2793472
178717,-379056128
178718,4747264
178719,6045696
178720,-1581056
178721,374771712
178722,-47480832
178723,-49197056
178724,1384448
178725,-63741952
178726,-45555712
178727,-13266944
178728,16515072
178729,69836800
178730,77619200
178731,66416640
178732,-380751872
178733,-74403840
178734,-374075392
178735,327680
178736,333864960
178737,68427776
178738,312221696
178739,-11116544
178740,30621696
178741,-958464
178742,72298496
178743,-159227904
178744,20258816
178745,-181444608
178746,-90066944
178747,159748096
178748,-52846592
178749,17924096
178750,89923584
178751,-116973568
178752,-44920832
178753,164511744
178754,15597568
178755,115638272
178756,-45056
178757,-1798144
178758,-20942848
178759,6619136
178760,83992576
178761,29339648
178762,2117632
178763,-6537216
178764,-157765632
178765,-121712640
178766,-159522816
178767,1146880
178768,159383552
178769,104628224
178770,120455168
178771,99643392
178772,-2580480
178773,-7090176
178774,32116736
178775,-99405824
178776,101613568
178777,-201400320
178778,-197378048
178779,-749568
178780,-101584896
178781,207273984
178782,203657216
178783,1216512
178784,-6094848
178785,-160571392
178786,3485696
178787,-72359936
178788,-77754368
178789,171618304
178790,286720
178791,78573568
178792,77860864
178793,-16879616
178794,-6119424
178795,-2949120
178796,3006464
178797,-84545536
178798,2953216
178799,6549504
178800,-199737344
178801,-36220928
178802,-4096
178803,503808
178804,202887168
178805,127848448
178806,-6078464
178807,-73555968
178808,-69537792
178809,-7258112
178810,27688960
178811,61255680
178812,-104804352
178813,-154591232
178814,-224382976
178815,1769472
178816,174649344
178817,156073984
178818,202883072
178819,9658368
178820,-36499456
178821,1675264
178822,-6184960
178823,-9650176
178824,30007296
178825,-729088
178826,-823296
178827,16244736
178828,3887104
178829,-6156288
178830,-150691840
178831,-5595136
178832,3055616
178833,3747840
178834,157327360
178835,-11612160
178836,-69009408
178837,-71602176
178838,-177106944
178839,-55631872
178840,-52768768
178841,-5726208
178842,-243658752
178843,-21663744
178844,82591744
178845,-43323392
178846,298110976
178847,-357765120
178848,31731712
178849,-262303744
178850,-122880
178851,438255616
178852,-373923840
178853,215183360
178854,123596800
178855,-2535424
178856,482017280
178857,170921984
178858,-82288640
178859,-93868032
178860,-96948224
178861,-420986880
178862,-70066176
178863,61329408
178864,-208191488
178865,418836480
178866,145027072
178867,-83230720
178868,37883904
178869,-47153152
178870,-416518144
178871,-258834432
178872,11722752
178873,-388689920
178874,-27922432
178875,-43270144
178876,-208420864
178877,54534144
178878,70369280
178879,428363776
